,title,company,salary,summary
324,"Sales, Cashier and Stockroom Associates",ZARA,,The sales associate is responsible for greeting and assisting the customers as well as maintaining the appearance of the store and the merchandise.
325,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
326,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
327,Police Dispatcher,"City of Coronado, CA","$4,965 - $6,654 a month","KEYWORDS: Police Dispatcher, Dispatch, Radio Dispatcher, Police Service Operator, Police Records, PD, Coronado Police, Police Support Services To View the…"
328,Customer Assistance Representative Part Time,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
329,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$19.71 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
330,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
331,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
332,Seasonal Shopper Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
333,Police Dispatcher Trainee/Police Dispatcher,"City of Chula Vista, CA","$4,442 - $5,399 a month","Essential Functions: Functions may include, but are not limited to, the following: receive service requests by telephone on 911 emergency and business lines;…"
334,Department Clerk,Kaiser Permanente,,Completes physician's payroll from physicians master schedule & CARE information w/ positive time report; reviews & follows up on any payroll concerns…
335,Group Program Manager-Office of Equity and Racial Justice,County of San Diego,"$100,000 - $120,000 a year",Bilingual fluency in English/Spanish is highly desirable.
336,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
337,Entry - level Admin Support and Data Entry,UC San Diego,$21.50 an hour,"Receptionist: answer phones, respond to emails, and greet guests.They may serve as an initial point of contact, answering phones and greeting visitors."
338,Immediate Job Openings - Now Hiring!,SeaWorld San Diego,,We’re seeking friendly and energetic individuals to provide exceptional guest service in a variety of areas.Previous guest service experience preferred.
339,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
340,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
341,Police Dispatcher,"City of Coronado, CA","$4,965 - $6,654 a month","KEYWORDS: Police Dispatcher, Dispatch, Radio Dispatcher, Police Service Operator, Police Records, PD, Coronado Police, Police Support Services To View the…"
342,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
343,Customer Assistance Representative Part Time,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
344,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
345,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$19.71 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
346,Seasonal Shopper Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
347,Group Program Manager-Office of Equity and Racial Justice,County of San Diego,"$100,000 - $120,000 a year",Bilingual fluency in English/Spanish is highly desirable.
348,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
349,Police Dispatcher Trainee/Police Dispatcher,"City of Chula Vista, CA","$4,442 - $5,399 a month","Essential Functions: Functions may include, but are not limited to, the following: receive service requests by telephone on 911 emergency and business lines;…"
350,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
351,Entry - level Admin Support and Data Entry,UC San Diego,$21.50 an hour,"Receptionist: answer phones, respond to emails, and greet guests.They may serve as an initial point of contact, answering phones and greeting visitors."
352,Department Clerk,Kaiser Permanente,,Completes physician's payroll from physicians master schedule & CARE information w/ positive time report; reviews & follows up on any payroll concerns…
353,Immediate Job Openings - Now Hiring!,SeaWorld San Diego,,We’re seeking friendly and energetic individuals to provide exceptional guest service in a variety of areas.Previous guest service experience preferred.
354,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
355,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
356,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
357,Police Dispatcher,"City of Coronado, CA","$4,965 - $6,654 a month","KEYWORDS: Police Dispatcher, Dispatch, Radio Dispatcher, Police Service Operator, Police Records, PD, Coronado Police, Police Support Services To View the…"
358,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
359,Customer Assistance Representative Part Time,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
360,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
361,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$19.71 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
362,Seasonal Shopper Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
363,Police Dispatcher Trainee/Police Dispatcher,"City of Chula Vista, CA","$4,442 - $5,399 a month","Essential Functions: Functions may include, but are not limited to, the following: receive service requests by telephone on 911 emergency and business lines;…"
364,Department Clerk,Kaiser Permanente,,Completes physician's payroll from physicians master schedule & CARE information w/ positive time report; reviews & follows up on any payroll concerns…
365,Group Program Manager-Office of Equity and Racial Justice,County of San Diego,"$100,000 - $120,000 a year",Bilingual fluency in English/Spanish is highly desirable.
366,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
367,Entry - level Admin Support and Data Entry,UC San Diego,$21.50 an hour,"Receptionist: answer phones, respond to emails, and greet guests.They may serve as an initial point of contact, answering phones and greeting visitors."
368,Crew - Temporary,Trader Joe's,$16 - $19 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
369,Host / Hostess,Joe's Crab Shack Rowing Club,,Great training and development programs.Multiple benefit plans to suit your needs.Have prior restaurant experience (preferred).
370,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
371,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
372,Police Dispatcher,"City of Coronado, CA","$4,965 - $6,654 a month","KEYWORDS: Police Dispatcher, Dispatch, Radio Dispatcher, Police Service Operator, Police Records, PD, Coronado Police, Police Support Services To View the…"
373,Customer Assistance Representative Part Time,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
374,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$19.71 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
375,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
376,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
377,Seasonal Shopper Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
378,Police Dispatcher Trainee/Police Dispatcher,"City of Chula Vista, CA","$4,442 - $5,399 a month","Essential Functions: Functions may include, but are not limited to, the following: receive service requests by telephone on 911 emergency and business lines;…"
379,Department Clerk,Kaiser Permanente,,Completes physician's payroll from physicians master schedule & CARE information w/ positive time report; reviews & follows up on any payroll concerns…
380,Group Program Manager-Office of Equity and Racial Justice,County of San Diego,"$100,000 - $120,000 a year",Bilingual fluency in English/Spanish is highly desirable.
381,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
382,Entry - level Admin Support and Data Entry,UC San Diego,$21.50 an hour,"Receptionist: answer phones, respond to emails, and greet guests.They may serve as an initial point of contact, answering phones and greeting visitors."
383,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
384,Seasonal Ice Cream Scooper - Little Italy,Salt & Straw,$14 an hour,"Provide outstanding customer service in a fast-paced, high-volume environment.No previous work experience required."
385,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$19.71 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
386,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
387,Police Dispatcher,"City of Coronado, CA","$4,965 - $6,654 a month","KEYWORDS: Police Dispatcher, Dispatch, Radio Dispatcher, Police Service Operator, Police Records, PD, Coronado Police, Police Support Services To View the…"
388,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
389,Customer Assistance Representative Part Time,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
390,Seasonal Shopper Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
391,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
392,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
393,Group Program Manager-Office of Equity and Racial Justice,County of San Diego,"$100,000 - $120,000 a year",Bilingual fluency in English/Spanish is highly desirable.
394,Police Dispatcher Trainee/Police Dispatcher,"City of Chula Vista, CA","$4,442 - $5,399 a month","Essential Functions: Functions may include, but are not limited to, the following: receive service requests by telephone on 911 emergency and business lines;…"
395,Department Clerk,Kaiser Permanente,,Completes physician's payroll from physicians master schedule & CARE information w/ positive time report; reviews & follows up on any payroll concerns…
396,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
397,Crew - Temporary,Trader Joe's,$16 - $19 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
398,Kennel Assistant,VCA Animal Hospitals,,"We offer competitive compensation and great benefits for eligible employees, including medical/dental, generous personal pet care discounts and more!"
399,"Sales, Cashier and Stockroom Associates",ZARA,,The sales associate is responsible for greeting and assisting the customers as well as maintaining the appearance of the store and the merchandise.
400,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
401,Police Dispatcher,"City of Coronado, CA","$4,965 - $6,654 a month","KEYWORDS: Police Dispatcher, Dispatch, Radio Dispatcher, Police Service Operator, Police Records, PD, Coronado Police, Police Support Services To View the…"
402,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
403,Customer Assistance Representative Part Time,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
404,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
405,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
406,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$19.71 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
407,Seasonal Shopper Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
408,Group Program Manager-Office of Equity and Racial Justice,County of San Diego,"$100,000 - $120,000 a year",Bilingual fluency in English/Spanish is highly desirable.
409,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
410,Police Dispatcher Trainee/Police Dispatcher,"City of Chula Vista, CA","$4,442 - $5,399 a month","Essential Functions: Functions may include, but are not limited to, the following: receive service requests by telephone on 911 emergency and business lines;…"
411,Department Clerk,Kaiser Permanente,,Completes physician's payroll from physicians master schedule & CARE information w/ positive time report; reviews & follows up on any payroll concerns…
412,Entry - level Admin Support and Data Entry,UC San Diego,$21.50 an hour,"Receptionist: answer phones, respond to emails, and greet guests.They may serve as an initial point of contact, answering phones and greeting visitors."
413,Crew - Temporary,Trader Joe's,$16 - $19 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
414,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
415,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$19.71 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
416,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
417,Police Dispatcher,"City of Coronado, CA","$4,965 - $6,654 a month","KEYWORDS: Police Dispatcher, Dispatch, Radio Dispatcher, Police Service Operator, Police Records, PD, Coronado Police, Police Support Services To View the…"
418,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
419,Customer Assistance Representative Part Time,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
420,Seasonal Shopper Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
421,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
422,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
423,Group Program Manager-Office of Equity and Racial Justice,County of San Diego,"$100,000 - $120,000 a year",Bilingual fluency in English/Spanish is highly desirable.
424,Police Dispatcher Trainee/Police Dispatcher,"City of Chula Vista, CA","$4,442 - $5,399 a month","Essential Functions: Functions may include, but are not limited to, the following: receive service requests by telephone on 911 emergency and business lines;…"
425,Department Clerk,Kaiser Permanente,,Completes physician's payroll from physicians master schedule & CARE information w/ positive time report; reviews & follows up on any payroll concerns…
426,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
427,Crew - Temporary,Trader Joe's,$16 - $19 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
428,Kennel Assistant,VCA Animal Hospitals,,"We offer competitive compensation and great benefits for eligible employees, including medical/dental, generous personal pet care discounts and more!"
429,"Sales, Cashier and Stockroom Associates",ZARA,,The sales associate is responsible for greeting and assisting the customers as well as maintaining the appearance of the store and the merchandise.
430,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
431,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
432,Police Dispatcher,"City of Coronado, CA","$4,965 - $6,654 a month","KEYWORDS: Police Dispatcher, Dispatch, Radio Dispatcher, Police Service Operator, Police Records, PD, Coronado Police, Police Support Services To View the…"
433,Customer Assistance Representative Part Time,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
434,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$19.71 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
435,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
436,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
437,Seasonal Shopper Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
438,Police Dispatcher Trainee/Police Dispatcher,"City of Chula Vista, CA","$4,442 - $5,399 a month","Essential Functions: Functions may include, but are not limited to, the following: receive service requests by telephone on 911 emergency and business lines;…"
439,Department Clerk,Kaiser Permanente,,Completes physician's payroll from physicians master schedule & CARE information w/ positive time report; reviews & follows up on any payroll concerns…
440,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
441,Police Dispatcher,"City of Coronado, CA","$4,965 - $6,654 a month","KEYWORDS: Police Dispatcher, Dispatch, Radio Dispatcher, Police Service Operator, Police Records, PD, Coronado Police, Police Support Services To View the…"
442,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
443,Customer Assistance Representative Part Time,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
444,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
445,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
446,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$19.71 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
447,Seasonal Shopper Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
448,Group Program Manager-Office of Equity and Racial Justice,County of San Diego,"$100,000 - $120,000 a year",Bilingual fluency in English/Spanish is highly desirable.
449,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
450,Police Dispatcher Trainee/Police Dispatcher,"City of Chula Vista, CA","$4,442 - $5,399 a month","Essential Functions: Functions may include, but are not limited to, the following: receive service requests by telephone on 911 emergency and business lines;…"
451,Department Clerk,Kaiser Permanente,,Completes physician's payroll from physicians master schedule & CARE information w/ positive time report; reviews & follows up on any payroll concerns…
452,Entry - level Admin Support and Data Entry,UC San Diego,$21.50 an hour,"Receptionist: answer phones, respond to emails, and greet guests.They may serve as an initial point of contact, answering phones and greeting visitors."
453,Crew - Temporary,Trader Joe's,$16 - $19 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
454,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
455,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
456,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
457,Police Dispatcher,"City of Coronado, CA","$4,965 - $6,654 a month","KEYWORDS: Police Dispatcher, Dispatch, Radio Dispatcher, Police Service Operator, Police Records, PD, Coronado Police, Police Support Services To View the…"
458,Customer Assistance Representative Part Time,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
459,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$19.71 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
460,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
461,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
462,Seasonal Shopper Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
463,Police Dispatcher Trainee/Police Dispatcher,"City of Chula Vista, CA","$4,442 - $5,399 a month","Essential Functions: Functions may include, but are not limited to, the following: receive service requests by telephone on 911 emergency and business lines;…"
464,Department Clerk,Kaiser Permanente,,Completes physician's payroll from physicians master schedule & CARE information w/ positive time report; reviews & follows up on any payroll concerns…
465,Group Program Manager-Office of Equity and Racial Justice,County of San Diego,"$100,000 - $120,000 a year",Bilingual fluency in English/Spanish is highly desirable.
466,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
467,Entry - level Admin Support and Data Entry,UC San Diego,$21.50 an hour,"Receptionist: answer phones, respond to emails, and greet guests.They may serve as an initial point of contact, answering phones and greeting visitors."
468,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
469,Seasonal Ice Cream Scooper - Little Italy,Salt & Straw,$14 an hour,"Provide outstanding customer service in a fast-paced, high-volume environment.No previous work experience required."
470,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
471,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
472,Police Dispatcher,"City of Coronado, CA","$4,965 - $6,654 a month","KEYWORDS: Police Dispatcher, Dispatch, Radio Dispatcher, Police Service Operator, Police Records, PD, Coronado Police, Police Support Services To View the…"
473,Customer Assistance Representative Part Time,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
474,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$19.71 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
475,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
476,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
477,Police Dispatcher Trainee/Police Dispatcher,"City of Chula Vista, CA","$4,442 - $5,399 a month","Essential Functions: Functions may include, but are not limited to, the following: receive service requests by telephone on 911 emergency and business lines;…"
478,Department Clerk,Kaiser Permanente,,Completes physician's payroll from physicians master schedule & CARE information w/ positive time report; reviews & follows up on any payroll concerns…
479,Group Program Manager-Office of Equity and Racial Justice,County of San Diego,"$100,000 - $120,000 a year",Bilingual fluency in English/Spanish is highly desirable.
480,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
481,Entry - level Admin Support and Data Entry,UC San Diego,$21.50 an hour,"Receptionist: answer phones, respond to emails, and greet guests.They may serve as an initial point of contact, answering phones and greeting visitors."
482,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
483,Seasonal Ice Cream Scooper - Little Italy,Salt & Straw,$14 an hour,"Provide outstanding customer service in a fast-paced, high-volume environment.No previous work experience required."
484,Crew - Temporary,Trader Joe's,$16 - $19 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
485,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
486,Police Dispatcher,"City of Coronado, CA","$4,965 - $6,654 a month","KEYWORDS: Police Dispatcher, Dispatch, Radio Dispatcher, Police Service Operator, Police Records, PD, Coronado Police, Police Support Services To View the…"
487,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
488,Customer Assistance Representative Part Time,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
489,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
490,Warehouse Person (Loader) (FT/Evenings),PepsiCo,$19.71 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
491,Seasonal Shopper Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
492,Group Program Manager-Office of Equity and Racial Justice,County of San Diego,"$100,000 - $120,000 a year",Bilingual fluency in English/Spanish is highly desirable.
493,Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
494,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
495,Entry - level Admin Support and Data Entry,UC San Diego,$21.50 an hour,"Receptionist: answer phones, respond to emails, and greet guests.They may serve as an initial point of contact, answering phones and greeting visitors."
496,Police Dispatcher Trainee/Police Dispatcher,"City of Chula Vista, CA","$4,442 - $5,399 a month","Essential Functions: Functions may include, but are not limited to, the following: receive service requests by telephone on 911 emergency and business lines;…"
497,Department Clerk,Kaiser Permanente,,Completes physician's payroll from physicians master schedule & CARE information w/ positive time report; reviews & follows up on any payroll concerns…
498,Immediate Job Openings - Now Hiring!,SeaWorld San Diego,,We’re seeking friendly and energetic individuals to provide exceptional guest service in a variety of areas.Previous guest service experience preferred.
499,Barista/Cafe Server - Part-Time,Barnes & Noble,,Ensure all customer transactions are processed accurately and in a timely manner.Protect Company assets by ensuring the accurate execution of loss prevention…
500,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
501,Registrar of Voters,County of San Diego,"$170,000 - $190,000 a year",The County of San Diego invites resumes for the position of Registrar of Voters Click here to view a detailed brochure including the duties and requirements…
