,title,company,salary,summary
169,Flight Attendant EWR,GoJet Airlines LLC.,$18 per flight hour,"Must possess a valid driver's license or state ID;The company pays for parking in domicile and all hotel accommodations while on a company scheduled trip, as…"
170,Local Hire (Customer Representative - Non-Medical Vaccine Su...,US Department of Homeland Security,$18.58 an hour,"Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other…"
171,Customer Service Rep Entry Level,Klaus Agency,"$44,000 - $81,000 a year",Work collaboratively on cross-functional projects and coordinate with technical and non-technical teams to fine-tune new and existing programs.
172,Event Assistant,Offshore Acquisitions,"$900 - $1,100 a week","The Event Assistant will receive comprehensive training on all marketing strategies, tailored product messaging, brand management, merchandise displays, how to…"
173,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
174,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
175,Customer Service Rep II,The FSBO Agency,"$41,000 - $86,000 a year",Our upper level Customer Service Associates have the unique opportunity to earn generous weekly income and monthly bonus.High school or equivalent (Preferred).
176,COVID-19 Specimen Collector,Med Screen Laboratories,$18 - $20 an hour,Previous experience in collecting COVID-19 specimens preferred.Gathering mandatory information from patients and verifying their identities.
177,New Jersey State Troopers,New Jersey State Police,,"The New Jersey State Police will be accepting applications for the position of State Trooper beginning March 28, 2021."
178,Package Sorter - Immediate Hire,Amazon Workforce Staffing,$15.75 an hour,"Use smartphone, manage apps, and scan bar codes.Get grocery orders prepared for delivery.Put new grocery inventory away."
179,TEMPORARY COVID-19 VACCINATION CALL CENTER REP - REMOTE / WO...,NAVIENT,$16 - $17 an hour,"Answer inbound calls from state consumers on the COVID-19 virus, register consumers for the vaccination and schedule appointments in the state provided system."
180,Manager in Training,The FSBO Agency,"$43,000 - $75,000 a year","Manage large amounts of incoming calls.Provide accurate, valid and complete information by using the right methods/tools."
181,,Worldwide Flight Services,,"A Passenger Service Agent performs all aspects of airport and passenger service functions including: making reservations, preparation and issuance of tickets…"
182,Delivery Associate,Amazon DSP,$16 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of van and walk up and down stairs through your shift.
183,Cargo Office Agent,Swissport International Ltd.,$17 an hour,Prepare/distribute documentation to appropriate government agencies.Ability to work in inclement weather.Serve customers and collect charges appropriately.
184,Flight Attendant EWR,GoJet Airlines LLC.,$18 per flight hour,"Must possess a valid driver's license or state ID;The company pays for parking in domicile and all hotel accommodations while on a company scheduled trip, as…"
185,Local Hire (Customer Representative - Non-Medical Vaccine Su...,US Department of Homeland Security,$18.58 an hour,"Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other…"
186,Customer Service Rep Entry Level,Klaus Agency,"$44,000 - $81,000 a year",Work collaboratively on cross-functional projects and coordinate with technical and non-technical teams to fine-tune new and existing programs.
187,"Nike Newark Retail Sales Associate Part-Time (""Athlete"")",Nike,,"Maintain knowledge of various store departments and be available to operate cash register for regular transactions, perform shipping and receiving duties, stock…"
188,Customer Service Associate,Human Agency,"$36,776 - $73,274 a year","Manage large amounts of incoming calls.Best-in-class training and support from management.Handle complaints, provide solutions and follow up to ensure…"
189,Customer Service Intern,Arkk Agency,"$42,000 - $73,000 a year","Manage large amounts of incoming calls.Provide accurate, valid and complete information.Strong phone contact handling skills and active listening."
190,Bookseller (Seasonal) Rutgers-Newark,Barnes & Noble College,,"Assist with processing sales transactions involving cash, credit, or financial aid payments.Greet customers, answer questions, and assist with the purchase of…"
191,Summer Intern - Airport Operations (EWR),United Airlines Inc.,,"Applicant must be a current undergraduate student pursuing a degree in Business Management, Industrial Engineering, Economics, Finance or other business-based /…"
192,Package Sorter - Immediate Hire,Amazon Workforce Staffing,$15.75 an hour,"Use smartphone, manage apps, and scan bar codes.Get grocery orders prepared for delivery.Put new grocery inventory away."
193,CNC Experienced Lathe/Setup,Bergen Mfg,From $25 an hour,"If selected, you must be able to demonstrate that you can power up and operate a basic Haas or Doosan or Lynx CNC lathe and know what to do, for a given a…"
194,Respite Care Technician,Sovereign Care Services,$13.50 an hour,"All positions require a valid driver’s license in good standing, pre-employment drug screening and criminal background check.Bi-lingual (Spanish) a plus."
195,,The Smilist Dental,,"Escort patients to/from the front desk.Prepare tray setups for dental procedures and maintain adequate supply levels in each operatory, ordering and…"
196,Summer Camp Registered Nurse,Palisades Country Day School,"Up to $4,000 a month",A valid State of New Jersey Board of Nursing license is required.Maintain open communication with parents/staff throughout the summer.Do Not Use Any EMR.
197,Manager in Training,The FSBO Agency,"$43,000 - $75,000 a year","Manage large amounts of incoming calls.Provide accurate, valid and complete information by using the right methods/tools."
198,Registered Nurse,Visiting Nurse Association of Northern New Jersey,$28 - $34 an hour,"Utilize the nursing process to assess, diagnose, plan, implement, and evaluate the plan of care.Provide direct patient care in your territory."
199,TEMPORARY COVID-19 VACCINATION CALL CENTER REP - REMOTE / WO...,NAVIENT,$16 - $17 an hour,"Answer inbound calls from state consumers on the COVID-19 virus, register consumers for the vaccination and schedule appointments in the state provided system."
200,Flight Attendant EWR,GoJet Airlines LLC.,$18 per flight hour,"Must possess a valid driver's license or state ID;The company pays for parking in domicile and all hotel accommodations while on a company scheduled trip, as…"
201,Local Hire (Customer Representative - Non-Medical Vaccine Su...,US Department of Homeland Security,$18.58 an hour,"Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other…"
202,Customer Service Rep Entry Level,Klaus Agency,"$44,000 - $81,000 a year",Work collaboratively on cross-functional projects and coordinate with technical and non-technical teams to fine-tune new and existing programs.
203,"Nike Newark Retail Sales Associate Part-Time (""Athlete"")",Nike,,"Maintain knowledge of various store departments and be available to operate cash register for regular transactions, perform shipping and receiving duties, stock…"
204,Customer Service Associate,Human Agency,"$36,776 - $73,274 a year","Manage large amounts of incoming calls.Best-in-class training and support from management.Handle complaints, provide solutions and follow up to ensure…"
205,Customer Service Intern,Arkk Agency,"$42,000 - $73,000 a year","Manage large amounts of incoming calls.Provide accurate, valid and complete information.Strong phone contact handling skills and active listening."
206,Bookseller (Seasonal) Rutgers-Newark,Barnes & Noble College,,"Assist with processing sales transactions involving cash, credit, or financial aid payments.Greet customers, answer questions, and assist with the purchase of…"
207,Summer Intern - Airport Operations (EWR),United Airlines Inc.,,"Applicant must be a current undergraduate student pursuing a degree in Business Management, Industrial Engineering, Economics, Finance or other business-based /…"
208,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
209,Associate Dentist,Morristown Family Dental LLC,From $70 an hour,"Must do cleanings, must be proficient in root canals, extractions, all aspects of general dentistry.Must be familiar with Dentrix Ascend software have at least…"
210,New Jersey State Troopers,New Jersey State Police,,"The New Jersey State Police will be accepting applications for the position of State Trooper beginning March 28, 2021."
211,TEMPORARY COVID-19 VACCINATION CALL CENTER REP - REMOTE / WO...,NAVIENT,$16 - $17 an hour,"Answer inbound calls from state consumers on the COVID-19 virus, register consumers for the vaccination and schedule appointments in the state provided system."
212,Package Sorter - Immediate Hire,Amazon Workforce Staffing,$15.75 an hour,"Use smartphone, manage apps, and scan bar codes.Get grocery orders prepared for delivery.Put new grocery inventory away."
213,,Worldwide Flight Services,,"A Passenger Service Agent performs all aspects of airport and passenger service functions including: making reservations, preparation and issuance of tickets…"
214,New Jersey State Troopers,New Jersey State Police,,"The New Jersey State Police will be accepting applications for the position of State Trooper beginning March 28, 2021."
215,"Nike Newark Retail Sales Associate Part-Time (""Athlete"")",Nike,,"Maintain knowledge of various store departments and be available to operate cash register for regular transactions, perform shipping and receiving duties, stock…"
216,Local Hire (Customer Representative - Non-Medical Vaccine Su...,US Department of Homeland Security,$18.58 an hour,"Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other…"
217,Flight Attendant EWR,GoJet Airlines LLC.,$18 per flight hour,"Must possess a valid driver's license or state ID;The company pays for parking in domicile and all hotel accommodations while on a company scheduled trip, as…"
218,Customer Service Associate,Human Agency,"$36,776 - $73,274 a year","Manage large amounts of incoming calls.Best-in-class training and support from management.Handle complaints, provide solutions and follow up to ensure…"
219,Customer Service Intern,Arkk Agency,"$42,000 - $73,000 a year","Manage large amounts of incoming calls.Provide accurate, valid and complete information.Strong phone contact handling skills and active listening."
220,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
221,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
222,Customer Service Rep Entry Level,Klaus Agency,"$44,000 - $81,000 a year",Work collaboratively on cross-functional projects and coordinate with technical and non-technical teams to fine-tune new and existing programs.
223,Event Assistant,Offshore Acquisitions,"$900 - $1,100 a week","The Event Assistant will receive comprehensive training on all marketing strategies, tailored product messaging, brand management, merchandise displays, how to…"
224,"Apprentice, Brewer",Anheuser-Busch,$23.43 an hour,"Job duties will include managing or controlling brewing systems, driving fork trucks, recording process data.Maintain plant safety and quality requirements."
225,Human Resources Specialist,Transportation Security Administration,"$71,314 - $110,505 a year","National Service Experience (i.e., volunteer experience): Experience refers to paid and unpaid experience, including volunteer work done through National…"
